pecha id,language,url
IDFE38DD8,en,https://github.com/OpenPecha/IDFE38DD8
IDB311784,de,https://github.com/OpenPecha/IDB311784
I91FF794E,es,https://github.com/OpenPecha/I91FF794E
I8FFF80F8,fr,https://github.com/OpenPecha/I8FFF80F8
I8EF22322,it,https://github.com/OpenPecha/I8EF22322
ID45FAEA5,nl,https://github.com/OpenPecha/ID45FAEA5
I84C5DC5C,pt,https://github.com/OpenPecha/I84C5DC5C
ID1A41B10,zh,https://github.com/OpenPecha/ID1A41B10
I49C77549,bo,https://github.com/OpenPecha/I49C77549
